store_id;account_id;exp_date;time_id;category_id;currency_id;amount
0;4200;1997-12-01 00:00:00;701;ACTUAL;1;1413.0
0;4200;1998-01-01 00:00:00;732;ACTUAL;1;2697.0
0;4200;1998-02-01 00:00:00;763;ACTUAL;1;2697.0
0;4200;1998-03-01 00:00:00;791;ACTUAL;1;2697.0
0;4200;1998-04-01 00:00:00;822;ACTUAL;1;2697.0
0;4200;1998-05-01 00:00:00;852;ACTUAL;1;2697.0
0;4200;1998-06-01 00:00:00;883;ACTUAL;1;2697.0
0;4200;1998-07-01 00:00:00;913;ACTUAL;1;2697.0
0;4200;1998-08-01 00:00:00;944;ACTUAL;1;2697.0
0;4200;1998-09-01 00:00:00;975;ACTUAL;1;2697.0
0;4200;1998-10-01 00:00:00;1005;ACTUAL;1;2697.0
0;4200;1998-11-01 00:00:00;1036;ACTUAL;1;2697.0
0;4200;1998-12-01 00:00:00;1066;ACTUAL;1;2697.0
0;4300;1997-01-01 00:00:00;367;ACTUAL;1;1884.0
0;4300;1997-02-01 00:00:00;398;ACTUAL;1;1884.0
0;4300;1997-03-01 00:00:00;426;ACTUAL;1;1884.0
0;4300;1997-04-01 00:00:00;457;ACTUAL;1;1884.0
0;4300;1997-05-01 00:00:00;487;ACTUAL;1;1884.0
0;4300;1997-06-01 00:00:00;518;ACTUAL;1;1884.0
0;4300;1997-07-01 00:00:00;548;ACTUAL;1;1884.0
0;4300;1997-08-01 00:00:00;579;ACTUAL;1;1884.0
0;4300;1997-09-01 00:00:00;610;ACTUAL;1;1884.0
0;4300;1997-10-01 00:00:00;640;ACTUAL;1;1884.0
0;4300;1997-11-01 00:00:00;671;ACTUAL;1;1884.0
0;4300;1997-12-01 00:00:00;701;ACTUAL;1;1884.0
0;4300;1998-01-01 00:00:00;732;ACTUAL;1;3596.0
0;4300;1998-02-01 00:00:00;763;ACTUAL;1;3596.0
0;4300;1998-03-01 00:00:00;791;ACTUAL;1;3596.0
0;4300;1998-04-01 00:00:00;822;ACTUAL;1;3596.0
0;4300;1998-05-01 00:00:00;852;ACTUAL;1;3596.0
0;4300;1998-06-01 00:00:00;883;ACTUAL;1;3596.0
0;4300;1998-07-01 00:00:00;913;ACTUAL;1;3596.0
0;4300;1998-08-01 00:00:00;944;ACTUAL;1;3596.0
0;4300;1998-09-01 00:00:00;975;ACTUAL;1;3596.0
0;4300;1998-10-01 00:00:00;1005;ACTUAL;1;3596.0
0;4300;1998-11-01 00:00:00;1036;ACTUAL;1;3596.0
0;4300;1998-12-01 00:00:00;1066;ACTUAL;1;3596.0
0;4400;1997-01-01 00:00:00;367;ACTUAL;1;471.0
0;4400;1997-02-01 00:00:00;398;ACTUAL;1;471.0
0;4400;1997-03-01 00:00:00;426;ACTUAL;1;471.0
0;4400;1997-04-01 00:00:00;457;ACTUAL;1;471.0
0;4400;1997-05-01 00:00:00;487;ACTUAL;1;471.0
0;4400;1997-06-01 00:00:00;518;ACTUAL;1;471.0
0;4400;1997-07-01 00:00:00;548;ACTUAL;1;471.0
0;4400;1997-08-01 00:00:00;579;ACTUAL;1;471.0
0;4400;1997-09-01 00:00:00;610;ACTUAL;1;471.0
0;4400;1997-10-01 00:00:00;640;ACTUAL;1;471.0
0;4400;1997-11-01 00:00:00;671;ACTUAL;1;471.0
0;4400;1997-12-01 00:00:00;701;ACTUAL;1;471.0
0;4400;1998-01-01 00:00:00;732;ACTUAL;1;900.0
0;4400;1998-02-01 00:00:00;763;ACTUAL;1;900.0
0;4400;1998-03-01 00:00:00;791;ACTUAL;1;900.0
0;4400;1998-04-01 00:00:00;822;ACTUAL;1;900.0
0;4400;1998-05-01 00:00:00;852;ACTUAL;1;900.0
0;4400;1998-06-01 00:00:00;883;ACTUAL;1;900.0
0;4400;1998-07-01 00:00:00;913;ACTUAL;1;900.0
0;4400;1998-08-01 00:00:00;944;ACTUAL;1;900.0
0;4400;1998-09-01 00:00:00;975;ACTUAL;1;900.0
0;4400;1998-10-01 00:00:00;1005;ACTUAL;1;900.0
0;4400;1998-11-01 00:00:00;1036;ACTUAL;1;900.0
0;4400;1998-12-01 00:00:00;1066;ACTUAL;1;900.0
1;4100;1997-01-01 00:00:00;367;ACTUAL;2;0.0
1;4100;1997-02-01 00:00:00;398;ACTUAL;2;0.0
1;4100;1997-03-01 00:00:00;426;ACTUAL;2;0.0
1;4100;1997-04-01 00:00:00;457;ACTUAL;2;0.0
1;4100;1997-05-01 00:00:00;487;ACTUAL;2;0.0
1;4100;1997-06-01 00:00:00;518;ACTUAL;2;0.0
1;4100;1997-07-01 00:00:00;548;ACTUAL;2;0.0
1;4100;1997-08-01 00:00:00;579;ACTUAL;2;0.0
1;4100;1997-09-01 00:00:00;610;ACTUAL;2;0.0
1;4100;1997-10-01 00:00:00;640;ACTUAL;2;0.0
1;4100;1997-11-01 00:00:00;671;ACTUAL;2;0.0
1;4100;1997-12-01 00:00:00;701;ACTUAL;2;0.0
1;4100;1998-01-01 00:00:00;732;ACTUAL;2;743.62
1;4100;1998-02-01 00:00:00;763;ACTUAL;2;743.62
1;4100;1998-03-01 00:00:00;791;ACTUAL;2;743.62
1;4100;1998-04-01 00:00:00;822;ACTUAL;2;743.62
1;4100;1998-05-01 00:00:00;852;ACTUAL;2;743.62
1;4100;1998-06-01 00:00:00;883;ACTUAL;2;743.62
1;4100;1998-07-01 00:00:00;913;ACTUAL;2;743.62
1;4100;1998-08-01 00:00:00;944;ACTUAL;2;743.62
1;4100;1998-09-01 00:00:00;975;ACTUAL;2;743.62
1;4100;1998-10-01 00:00:00;1005;ACTUAL;2;743.62
1;4100;1998-11-01 00:00:00;1036;ACTUAL;2;743.62
1;4100;1998-12-01 00:00:00;1066;ACTUAL;2;743.62
1;4200;1997-01-01 00:00:00;367;ACTUAL;2;0.0
1;4200;1997-02-01 00:00:00;398;ACTUAL;2;0.0
1;4200;1997-03-01 00:00:00;426;ACTUAL;2;0.0
1;4200;1997-04-01 00:00:00;457;ACTUAL;2;0.0
1;4200;1997-05-01 00:00:00;487;ACTUAL;2;0.0
1;4200;1997-06-01 00:00:00;518;ACTUAL;2;0.0
1;4200;1997-07-01 00:00:00;548;ACTUAL;2;0.0
1;4200;1997-08-01 00:00:00;579;ACTUAL;2;0.0
1;4200;1997-09-01 00:00:00;610;ACTUAL;2;0.0
1;4200;1997-10-01 00:00:00;640;ACTUAL;2;0.0
1;4200;1997-11-01 00:00:00;671;ACTUAL;2;0.0
1;4200;1997-12-01 00:00:00;701;ACTUAL;2;0.0
1;4200;1998-01-01 00:00:00;732;ACTUAL;2;1859.05
1;4200;1998-02-01 00:00:00;763;ACTUAL;2;1859.05
1;4200;1998-03-01 00:00:00;791;ACTUAL;2;1859.05
1;4200;1998-04-01 00:00:00;822;ACTUAL;2;1859.05
1;4200;1998-05-01 00:00:00;852;ACTUAL;2;1859.05
1;4200;1998-06-01 00:00:00;883;ACTUAL;2;1859.05
1;4200;1998-07-01 00:00:00;913;ACTUAL;2;1859.05
1;4200;1998-08-01 00:00:00;944;ACTUAL;2;1859.05
1;4200;1998-09-01 00:00:00;975;ACTUAL;2;1859.05
1;4200;1998-10-01 00:00:00;1005;ACTUAL;2;1859.05
1;4200;1998-11-01 00:00:00;1036;ACTUAL;2;1859.05
1;4200;1998-12-01 00:00:00;1066;ACTUAL;2;1859.05
1;4300;1997-01-01 00:00:00;367;ACTUAL;2;0.0
1;4300;1997-02-01 00:00:00;398;ACTUAL;2;0.0
1;4300;1997-03-01 00:00:00;426;ACTUAL;2;0.0
1;4300;1997-04-01 00:00:00;457;ACTUAL;2;0.0
1;4300;1997-05-01 00:00:00;487;ACTUAL;2;0.0
1;4300;1997-06-01 00:00:00;518;ACTUAL;2;0.0
1;4300;1997-07-01 00:00:00;548;ACTUAL;2;0.0
1;4300;1997-08-01 00:00:00;579;ACTUAL;2;0.0
1;4300;1997-09-01 00:00:00;610;ACTUAL;2;0.0
1;4300;1997-10-01 00:00:00;640;ACTUAL;2;0.0
1;4300;1997-11-01 00:00:00;671;ACTUAL;2;0.0
1;4300;1997-12-01 00:00:00;701;ACTUAL;2;0.0
1;4300;1998-01-01 00:00:00;732;ACTUAL;2;2974.48
1;4300;1998-02-01 00:00:00;763;ACTUAL;2;2974.48
1;4300;1998-03-01 00:00:00;791;ACTUAL;2;2974.48
1;4300;1998-04-01 00:00:00;822;ACTUAL;2;2974.48
1;4300;1998-05-01 00:00:00;852;ACTUAL;2;2974.48
1;4300;1998-06-01 00:00:00;883;ACTUAL;2;2974.48
1;4300;1998-07-01 00:00:00;913;ACTUAL;2;2974.48
1;4300;1998-08-01 00:00:00;944;ACTUAL;2;2974.48
1;4300;1998-09-01 00:00:00;975;ACTUAL;2;2974.48
1;4300;1998-10-01 00:00:00;1005;ACTUAL;2;2974.48
1;4300;1998-11-01 00:00:00;1036;ACTUAL;2;2974.48
1;4300;1998-12-01 00:00:00;1066;ACTUAL;2;2974.48
1;4400;1997-01-01 00:00:00;367;ACTUAL;2;0.0
1;4400;1997-02-01 00:00:00;398;ACTUAL;2;0.0
1;4400;1997-03-01 00:00:00;426;ACTUAL;2;0.0
1;4400;1997-04-01 00:00:00;457;ACTUAL;2;0.0
1;4400;1997-05-01 00:00:00;487;ACTUAL;2;0.0
1;4400;1997-06-01 00:00:00;518;ACTUAL;2;0.0
1;4400;1997-07-01 00:00:00;548;ACTUAL;2;0.0
1;4400;1997-08-01 00:00:00;579;ACTUAL;2;0.0
1;4400;1997-09-01 00:00:00;610;ACTUAL;2;0.0
1;4400;1997-10-01 00:00:00;640;ACTUAL;2;0.0
1;4400;1997-11-01 00:00:00;671;ACTUAL;2;0.0
1;4400;1997-12-01 00:00:00;701;ACTUAL;2;0.0
1;4400;1998-01-01 00:00:00;732;ACTUAL;2;1859.05
1;4400;1998-02-01 00:00:00;763;ACTUAL;2;1859.05
1;4400;1998-03-01 00:00:00;791;ACTUAL;2;1859.05
1;4400;1998-04-01 00:00:00;822;ACTUAL;2;1859.05
1;4400;1998-05-01 00:00:00;852;ACTUAL;2;1859.05
1;4400;1998-06-01 00:00:00;883;ACTUAL;2;1859.05
1;4400;1998-07-01 00:00:00;913;ACTUAL;2;1859.05
1;4400;1998-08-01 00:00:00;944;ACTUAL;2;1859.05
1;4400;1998-09-01 00:00:00;975;ACTUAL;2;1859.05
1;4400;1998-10-01 00:00:00;1005;ACTUAL;2;1859.05
1;4400;1998-11-01 00:00:00;1036;ACTUAL;2;1859.05
1;4400;1998-12-01 00:00:00;1066;ACTUAL;2;1859.05
2;4100;1997-01-01 00:00:00;367;ACTUAL;1;6.94
2;4100;1997-02-01 00:00:00;398;ACTUAL;1;6.94
2;4100;1997-03-01 00:00:00;426;ACTUAL;1;6.94
2;4100;1997-04-01 00:00:00;457;ACTUAL;1;6.94
2;4100;1997-05-01 00:00:00;487;ACTUAL;1;6.94
2;4100;1997-06-01 00:00:00;518;ACTUAL;1;6.94
2;4100;1997-07-01 00:00:00;548;ACTUAL;1;6.94
2;4100;1997-08-01 00:00:00;579;ACTUAL;1;6.94
2;4100;1997-09-01 00:00:00;610;ACTUAL;1;6.94
2;4100;1997-10-01 00:00:00;640;ACTUAL;1;6.94
2;4100;1997-11-01 00:00:00;671;ACTUAL;1;6.94
2;4100;1997-12-01 00:00:00;701;ACTUAL;1;6.94
2;4100;1998-01-01 00:00:00;732;ACTUAL;1;7.05
2;4100;1998-02-01 00:00:00;763;ACTUAL;1;7.05
2;4100;1998-03-01 00:00:00;791;ACTUAL;1;7.05
2;4100;1998-04-01 00:00:00;822;ACTUAL;1;7.05
2;4100;1998-05-01 00:00:00;852;ACTUAL;1;7.05
2;4100;1998-06-01 00:00:00;883;ACTUAL;1;7.05
2;4100;1998-07-01 00:00:00;913;ACTUAL;1;7.05
2;4100;1998-08-01 00:00:00;944;ACTUAL;1;7.05
2;4100;1998-09-01 00:00:00;975;ACTUAL;1;7.05
2;4100;1998-10-01 00:00:00;1005;ACTUAL;1;7.05
2;4100;1998-11-01 00:00:00;1036;ACTUAL;1;7.05
2;4100;1998-12-01 00:00:00;1066;ACTUAL;1;7.05
2;4200;1997-01-01 00:00:00;367;ACTUAL;1;17.35
2;4200;1997-02-01 00:00:00;398;ACTUAL;1;17.35
2;4200;1997-03-01 00:00:00;426;ACTUAL;1;17.35
2;4200;1997-04-01 00:00:00;457;ACTUAL;1;17.35
2;4200;1997-05-01 00:00:00;487;ACTUAL;1;17.35
2;4200;1997-06-01 00:00:00;518;ACTUAL;1;17.35
2;4200;1997-07-01 00:00:00;548;ACTUAL;1;17.35
2;4200;1997-08-01 00:00:00;579;ACTUAL;1;17.35
2;4200;1997-09-01 00:00:00;610;ACTUAL;1;17.35
2;4200;1997-10-01 00:00:00;640;ACTUAL;1;17.35
2;4200;1997-11-01 00:00:00;671;ACTUAL;1;17.35
2;4200;1997-12-01 00:00:00;701;ACTUAL;1;17.35
2;4200;1998-01-01 00:00:00;732;ACTUAL;1;17.2
2;4200;1998-02-01 00:00:00;763;ACTUAL;1;17.2
2;4200;1998-03-01 00:00:00;791;ACTUAL;1;17.2
2;4200;1998-04-01 00:00:00;822;ACTUAL;1;17.2
2;4200;1998-05-01 00:00:00;852;ACTUAL;1;17.2
2;4200;1998-06-01 00:00:00;883;ACTUAL;1;17.2
2;4200;1998-07-01 00:00:00;913;ACTUAL;1;17.2
2;4200;1998-08-01 00:00:00;944;ACTUAL;1;17.2
2;4200;1998-09-01 00:00:00;975;ACTUAL;1;17.2
2;4200;1998-10-01 00:00:00;1005;ACTUAL;1;17.2
2;4200;1998-11-01 00:00:00;1036;ACTUAL;1;17.2
2;4200;1998-12-01 00:00:00;1066;ACTUAL;1;17.2
2;4300;1997-01-01 00:00:00;367;ACTUAL;1;27.76
2;4300;1997-02-01 00:00:00;398;ACTUAL;1;27.76
2;4300;1997-03-01 00:00:00;426;ACTUAL;1;27.76
2;4300;1997-04-01 00:00:00;457;ACTUAL;1;27.76
2;4300;1997-05-01 00:00:00;487;ACTUAL;1;27.76
2;4300;1997-06-01 00:00:00;518;ACTUAL;1;27.76
2;4300;1997-07-01 00:00:00;548;ACTUAL;1;27.76
2;4300;1997-08-01 00:00:00;579;ACTUAL;1;27.76
2;4300;1997-09-01 00:00:00;610;ACTUAL;1;28.8
2;4300;1997-10-01 00:00:00;640;ACTUAL;1;28.8
2;4300;1997-11-01 00:00:00;671;ACTUAL;1;28.8
2;4300;1997-12-01 00:00:00;701;ACTUAL;1;28.8
2;4300;1998-01-01 00:00:00;732;ACTUAL;1;26.6
2;4300;1998-02-01 00:00:00;763;ACTUAL;1;26.6
2;4300;1998-03-01 00:00:00;791;ACTUAL;1;26.6
2;4300;1998-04-01 00:00:00;822;ACTUAL;1;26.6
2;4300;1998-05-01 00:00:00;852;ACTUAL;1;26.6
2;4300;1998-06-01 00:00:00;883;ACTUAL;1;26.6
2;4300;1998-07-01 00:00:00;913;ACTUAL;1;26.6
2;4300;1998-08-01 00:00:00;944;ACTUAL;1;29.0
2;4300;1998-09-01 00:00:00;975;ACTUAL;1;29.0
2;4300;1998-10-01 00:00:00;1005;ACTUAL;1;29.0
2;4300;1998-11-01 00:00:00;1036;ACTUAL;1;29.0
2;4300;1998-12-01 00:00:00;1066;ACTUAL;1;29.0
2;4400;1997-01-01 00:00:00;367;ACTUAL;1;17.2
2;4400;1997-02-01 00:00:00;398;ACTUAL;1;17.2
2;4400;1997-03-01 00:00:00;426;ACTUAL;1;17.2
2;4400;1997-04-01 00:00:00;457;ACTUAL;1;17.2
2;4400;1997-05-01 00:00:00;487;ACTUAL;1;17.2
2;4400;1997-06-01 00:00:00;518;ACTUAL;1;17.2
2;4400;1997-07-01 00:00:00;548;ACTUAL;1;17.2
2;4400;1997-08-01 00:00:00;579;ACTUAL;1;17.2
2;4400;1997-09-01 00:00:00;610;ACTUAL;1;17.2
2;4400;1997-10-01 00:00:00;640;ACTUAL;1;17.2
2;4400;1997-11-01 00:00:00;671;ACTUAL;1;17.2
2;4400;1997-12-01 00:00:00;701;ACTUAL;1;17.2
2;4400;1998-01-01 00:00:00;732;ACTUAL;1;17.35
2;4400;1998-02-01 00:00:00;763;ACTUAL;1;17.35
2;4400;1998-03-01 00:00:00;791;ACTUAL;1;17.35
2;4400;1998-04-01 00:00:00;822;ACTUAL;1;17.35
2;4400;1998-05-01 00:00:00;852;ACTUAL;1;17.35
2;4400;1998-06-01 00:00:00;883;ACTUAL;1;17.35
2;4400;1998-07-01 00:00:00;913;ACTUAL;1;17.35
2;4400;1998-08-01 00:00:00;944;ACTUAL;1;17.35
2;4400;1998-09-01 00:00:00;975;ACTUAL;1;17.35
2;4400;1998-10-01 00:00:00;1005;ACTUAL;1;17.35
2;4400;1998-11-01 00:00:00;1036;ACTUAL;1;17.35
2;4400;1998-12-01 00:00:00;1066;ACTUAL;1;17.35
3;4100;1997-01-01 00:00:00;367;ACTUAL;1;85.22
3;4100;1997-02-01 00:00:00;398;ACTUAL;1;85.22
3;4100;1997-03-01 00:00:00;426;ACTUAL;1;85.22
3;4100;1997-04-01 00:00:00;457;ACTUAL;1;85.22
3;4100;1997-05-01 00:00:00;487;ACTUAL;1;85.22
3;4100;1997-06-01 00:00:00;518;ACTUAL;1;85.22
3;4100;1997-07-01 00:00:00;548;ACTUAL;1;85.22
3;4100;1997-08-01 00:00:00;579;ACTUAL;1;85.22
3;4100;1997-09-01 00:00:00;610;ACTUAL;1;85.22
3;4100;1997-10-01 00:00:00;640;ACTUAL;1;85.22
3;4100;1997-11-01 00:00:00;671;ACTUAL;1;85.22
3;4100;1997-12-01 00:00:00;701;ACTUAL;1;85.22
3;4100;1998-01-01 00:00:00;732;ACTUAL;1;84.72
3;4100;1998-02-01 00:00:00;763;ACTUAL;1;84.72
3;4100;1998-03-01 00:00:00;791;ACTUAL;1;84.72
3;4100;1998-04-01 00:00:00;822;ACTUAL;1;84.72
3;4100;1998-05-01 00:00:00;852;ACTUAL;1;84.72
3;4100;1998-06-01 00:00:00;883;ACTUAL;1;84.72
3;4100;1998-07-01 00:00:00;913;ACTUAL;1;84.72
3;4100;1998-08-01 00:00:00;944;ACTUAL;1;84.72
3;4100;1998-09-01 00:00:00;975;ACTUAL;1;84.72
3;4100;1998-10-01 00:00:00;1005;ACTUAL;1;84.72
3;4100;1998-11-01 00:00:00;1036;ACTUAL;1;84.72
3;4100;1998-12-01 00:00:00;1066;ACTUAL;1;84.72
3;4200;1997-01-01 00:00:00;367;ACTUAL;1;213.05
3;4200;1997-02-01 00:00:00;398;ACTUAL;1;213.05
3;4200;1997-03-01 00:00:00;426;ACTUAL;1;213.05
3;4200;1997-04-01 00:00:00;457;ACTUAL;1;213.05
3;4200;1997-05-01 00:00:00;487;ACTUAL;1;213.05
3;4200;1997-06-01 00:00:00;518;ACTUAL;1;213.05
3;4200;1997-07-01 00:00:00;548;ACTUAL;1;213.05
3;4200;1997-08-01 00:00:00;579;ACTUAL;1;213.05
3;4200;1997-09-01 00:00:00;610;ACTUAL;1;213.05
3;4200;1997-10-01 00:00:00;640;ACTUAL;1;213.05
3;4200;1997-11-01 00:00:00;671;ACTUAL;1;213.05
3;4200;1997-12-01 00:00:00;701;ACTUAL;1;213.05
3;4200;1998-01-01 00:00:00;732;ACTUAL;1;214.1
3;4200;1998-02-01 00:00:00;763;ACTUAL;1;214.1
3;4200;1998-03-01 00:00:00;791;ACTUAL;1;214.1
3;4200;1998-04-01 00:00:00;822;ACTUAL;1;214.1
3;4200;1998-05-01 00:00:00;852;ACTUAL;1;214.1
3;4200;1998-06-01 00:00:00;883;ACTUAL;1;214.1
3;4200;1998-07-01 00:00:00;913;ACTUAL;1;214.1
3;4200;1998-08-01 00:00:00;944;ACTUAL;1;214.1
3;4200;1998-09-01 00:00:00;975;ACTUAL;1;214.1
3;4200;1998-10-01 00:00:00;1005;ACTUAL;1;214.1
3;4200;1998-11-01 00:00:00;1036;ACTUAL;1;214.1
3;4200;1998-12-01 00:00:00;1066;ACTUAL;1;214.1
3;4300;1997-01-01 00:00:00;367;ACTUAL;1;330.0
3;4300;1997-02-01 00:00:00;398;ACTUAL;1;330.0
3;4300;1997-03-01 00:00:00;426;ACTUAL;1;330.0
3;4300;1997-04-01 00:00:00;457;ACTUAL;1;330.0
3;4300;1997-05-01 00:00:00;487;ACTUAL;1;330.0
3;4300;1997-06-01 00:00:00;518;ACTUAL;1;330.0
3;4300;1997-07-01 00:00:00;548;ACTUAL;1;350.0
3;4300;1997-08-01 00:00:00;579;ACTUAL;1;350.0
3;4300;1997-09-01 00:00:00;610;ACTUAL;1;350.0
3;4300;1997-10-01 00:00:00;640;ACTUAL;1;350.0
3;4300;1997-11-01 00:00:00;671;ACTUAL;1;350.0
3;4300;1997-12-01 00:00:00;701;ACTUAL;1;350.0
3;4300;1998-01-01 00:00:00;732;ACTUAL;1;320.0
3;4300;1998-02-01 00:00:00;763;ACTUAL;1;320.0
3;4300;1998-03-01 00:00:00;791;ACTUAL;1;320.0
3;4300;1998-04-01 00:00:00;822;ACTUAL;1;320.0
3;4300;1998-05-01 00:00:00;852;ACTUAL;1;320.0
3;4300;1998-06-01 00:00:00;883;ACTUAL;1;320.0
3;4300;1998-07-01 00:00:00;913;ACTUAL;1;360.0
3;4300;1998-08-01 00:00:00;944;ACTUAL;1;360.0
3;4300;1998-09-01 00:00:00;975;ACTUAL;1;360.0
3;4300;1998-10-01 00:00:00;1005;ACTUAL;1;360.0
3;4300;1998-11-01 00:00:00;1036;ACTUAL;1;360.0
3;4300;1998-12-01 00:00:00;1066;ACTUAL;1;360.0
3;4400;1997-01-01 00:00:00;367;ACTUAL;1;214.1
3;4400;1997-02-01 00:00:00;398;ACTUAL;1;214.1
3;4400;1997-03-01 00:00:00;426;ACTUAL;1;214.1
3;4400;1997-04-01 00:00:00;457;ACTUAL;1;214.1
3;4400;1997-05-01 00:00:00;487;ACTUAL;1;214.1
3;4400;1997-06-01 00:00:00;518;ACTUAL;1;214.1
3;4400;1997-07-01 00:00:00;548;ACTUAL;1;214.1
3;4400;1997-08-01 00:00:00;579;ACTUAL;1;214.1
3;4400;1997-09-01 00:00:00;610;ACTUAL;1;214.1
3;4400;1997-10-01 00:00:00;640;ACTUAL;1;214.1
3;4400;1997-11-01 00:00:00;671;ACTUAL;1;214.1
3;4400;1997-12-01 00:00:00;701;ACTUAL;1;214.1
3;4400;1998-01-01 00:00:00;732;ACTUAL;1;213.05
3;4400;1998-02-01 00:00:00;763;ACTUAL;1;213.05
3;4400;1998-03-01 00:00:00;791;ACTUAL;1;213.05
3;4400;1998-04-01 00:00:00;822;ACTUAL;1;213.05
3;4400;1998-05-01 00:00:00;852;ACTUAL;1;213.05
3;4400;1998-06-01 00:00:00;883;ACTUAL;1;213.05
3;4400;1998-07-01 00:00:00;913;ACTUAL;1;213.05
3;4400;1998-08-01 00:00:00;944;ACTUAL;1;213.05
3;4400;1998-09-01 00:00:00;975;ACTUAL;1;213.05
3;4400;1998-10-01 00:00:00;1005;ACTUAL;1;213.05
3;4400;1998-11-01 00:00:00;1036;ACTUAL;1;213.05
3;4400;1998-12-01 00:00:00;1066;ACTUAL;1;213.05
4;4100;1997-01-01 00:00:00;367;ACTUAL;2;0.0
4;4100;1997-02-01 00:00:00;398;ACTUAL;2;0.0
4;4100;1997-03-01 00:00:00;426;ACTUAL;2;0.0
4;4100;1997-04-01 00:00:00;457;ACTUAL;2;0.0
4;4100;1997-05-01 00:00:00;487;ACTUAL;2;0.0
4;4100;1997-06-01 00:00:00;518;ACTUAL;2;0.0
4;4100;1997-07-01 00:00:00;548;ACTUAL;2;0.0
4;4100;1997-08-01 00:00:00;579;ACTUAL;2;0.0
4;4100;1997-09-01 00:00:00;610;ACTUAL;2;0.0
4;4100;1997-10-01 00:00:00;640;ACTUAL;2;0.0
4;4100;1997-11-01 00:00:00;671;ACTUAL;2;0.0
4;4100;1997-12-01 00:00:00;701;ACTUAL;2;0.0
4;4100;1998-01-01 00:00:00;732;ACTUAL;2;758.3
4;4100;1998-02-01 00:00:00;763;ACTUAL;2;758.3
4;4100;1998-03-01 00:00:00;791;ACTUAL;2;758.3
4;4100;1998-04-01 00:00:00;822;ACTUAL;2;758.3
4;4100;1998-05-01 00:00:00;852;ACTUAL;2;758.3
4;4100;1998-06-01 00:00:00;883;ACTUAL;2;758.3
4;4100;1998-07-01 00:00:00;913;ACTUAL;2;758.3
4;4100;1998-08-01 00:00:00;944;ACTUAL;2;758.3
4;4100;1998-09-01 00:00:00;975;ACTUAL;2;758.3
4;4100;1998-10-01 00:00:00;1005;ACTUAL;2;758.3
4;4100;1998-11-01 00:00:00;1036;ACTUAL;2;758.3
4;4100;1998-12-01 00:00:00;1066;ACTUAL;2;758.3
4;4200;1997-01-01 00:00:00;367;ACTUAL;2;0.0
4;4200;1997-02-01 00:00:00;398;ACTUAL;2;0.0
4;4200;1997-03-01 00:00:00;426;ACTUAL;2;0.0
4;4200;1997-04-01 00:00:00;457;ACTUAL;2;0.0
4;4200;1997-05-01 00:00:00;487;ACTUAL;2;0.0
4;4200;1997-06-01 00:00:00;518;ACTUAL;2;0.0
4;4200;1997-07-01 00:00:00;548;ACTUAL;2;0.0
4;4200;1997-08-01 00:00:00;579;ACTUAL;2;0.0
4;4200;1997-09-01 00:00:00;610;ACTUAL;2;0.0
4;4200;1997-10-01 00:00:00;640;ACTUAL;2;0.0
